type	time	latitude	longitude	name	desc
T	2017-07-18 19:01:58	43.739400000	-67.870600000		
T	2017-07-18 19:02:20	43.737900000	-67.869300000		
T	2017-07-18 19:02:42	43.736400000	-67.867900000		
T	2017-07-18 19:03:04	43.734900000	-67.866500000		
T	2017-07-18 19:03:26	43.733500000	-67.865200000		
T	2017-07-18 19:03:48	43.732000000	-67.863800000		
T	2017-07-18 19:04:10	43.730600000	-67.862500000		
T	2017-07-18 19:04:32	43.729100000	-67.861100000		
T	2017-07-18 19:04:54	43.727700000	-67.859700000		
T	2017-07-18 19:05:16	43.726300000	-67.858300000		
T	2017-07-18 19:05:38	43.724800000	-67.857000000		
T	2017-07-18 19:06:00	43.723400000	-67.855500000		
T	2017-07-18 19:06:22	43.722000000	-67.854100000		
T	2017-07-18 19:06:45	43.720600000	-67.852600000		
T	2017-07-18 19:07:06	43.719300000	-67.851000000		
T	2017-07-18 19:07:28	43.717900000	-67.849500000		
T	2017-07-18 19:07:52	43.716500000	-67.847900000		
T	2017-07-18 19:08:16	43.715200000	-67.846500000		
T	2017-07-18 19:08:42	43.713700000	-67.845100000		
T	2017-07-18 19:20:56	43.715200000	-67.843900000		
T	2017-07-18 19:27:14	43.716900000	-67.844000000		
T	2017-07-18 19:34:16	43.718500000	-67.844100000		
T	2017-07-18 19:41:42	43.720200000	-67.844300000		
T	2017-07-18 19:49:40	43.721800000	-67.844900000		
T	2017-07-18 19:56:15	43.723400000	-67.845600000		
T	2017-07-18 20:01:24	43.725000000	-67.846400000		
T	2017-07-18 20:06:46	43.726600000	-67.847000000		
T	2017-07-18 20:14:26	43.728200000	-67.847300000		
T	2017-07-18 20:20:54	43.729900000	-67.847500000		
T	2017-07-18 20:27:56	43.731500000	-67.847800000		
T	2017-07-18 20:36:02	43.733200000	-67.848000000		
T	2017-07-18 20:44:24	43.734700000	-67.849200000		
T	2017-07-18 20:51:54	43.736300000	-67.849500000		
T	2017-07-18 20:58:59	43.737800000	-67.850700000		
T	2017-07-18 20:59:33	43.739200000	-67.852000000		
T	2017-07-18 21:00:08	43.740700000	-67.853400000		
T	2017-07-18 21:00:40	43.742200000	-67.854700000		
T	2017-07-18 21:01:12	43.743700000	-67.856000000		
T	2017-07-18 21:01:42	43.745100000	-67.857300000		
T	2017-07-18 21:02:10	43.746500000	-67.858600000		
T	2017-07-18 21:02:38	43.748000000	-67.859900000		
T	2017-07-18 21:03:07	43.749500000	-67.861200000		
T	2017-07-18 21:03:34	43.751000000	-67.862400000		
T	2017-07-18 21:04:02	43.752500000	-67.863700000		
T	2017-07-18 21:04:28	43.754000000	-67.864900000		
T	2017-07-18 21:04:55	43.755500000	-67.866300000		
T	2017-07-18 21:05:20	43.756900000	-67.867700000		
T	2017-07-18 21:05:46	43.758400000	-67.869100000		
T	2017-07-18 21:06:10	43.759900000	-67.870300000		
T	2017-07-18 21:06:34	43.761300000	-67.871500000		
T	2017-07-18 21:06:58	43.762700000	-67.872900000		
T	2017-07-18 21:07:22	43.764000000	-67.874200000		
T	2017-07-18 21:07:46	43.765500000	-67.875500000		
T	2017-07-18 21:08:08	43.766900000	-67.876800000		
T	2017-07-18 21:08:30	43.768300000	-67.878000000		
T	2017-07-18 21:08:54	43.769800000	-67.879400000		
T	2017-07-18 21:09:16	43.771300000	-67.880600000		
T	2017-07-18 21:09:40	43.772800000	-67.881900000		
T	2017-07-18 21:10:04	43.774200000	-67.883300000		
T	2017-07-18 21:10:28	43.775700000	-67.884700000		
T	2017-07-18 21:10:52	43.777200000	-67.886100000		
T	2017-07-18 21:11:16	43.778600000	-67.887500000		
T	2017-07-18 21:11:40	43.780200000	-67.888800000		
T	2017-07-18 21:12:04	43.781700000	-67.890100000		
T	2017-07-18 21:12:26	43.783100000	-67.891400000		
T	2017-07-18 21:12:50	43.784600000	-67.892800000		
T	2017-07-18 21:13:14	43.786100000	-67.894200000		
T	2017-07-18 21:13:38	43.787600000	-67.895500000		
T	2017-07-18 21:14:02	43.789100000	-67.896900000		
T	2017-07-18 21:14:24	43.790500000	-67.898200000		
T	2017-07-18 21:14:48	43.792000000	-67.899600000		
T	2017-07-18 21:15:12	43.793500000	-67.900900000		
T	2017-07-18 21:15:34	43.794900000	-67.902100000		
T	2017-07-18 21:15:56	43.796300000	-67.903400000		
T	2017-07-18 21:16:20	43.797800000	-67.904800000		
T	2017-07-18 21:16:44	43.799200000	-67.906100000		
T	2017-07-18 21:17:08	43.800700000	-67.907500000		
T	2017-07-18 21:17:32	43.802200000	-67.908900000		
T	2017-07-18 21:17:56	43.803700000	-67.910300000		
T	2017-07-18 21:18:18	43.805200000	-67.911500000		
T	2017-07-18 21:18:40	43.806700000	-67.912900000		
T	2017-07-18 21:19:02	43.808100000	-67.914400000		
T	2017-07-18 21:19:24	43.809500000	-67.916000000		
T	2017-07-18 21:19:45	43.810900000	-67.917500000		
T	2017-07-18 21:20:07	43.812300000	-67.919100000		
T	2017-07-18 21:20:28	43.813700000	-67.920400000		
T	2017-07-18 21:20:50	43.815200000	-67.921700000		
T	2017-07-18 21:21:12	43.816600000	-67.923000000		
T	2017-07-18 21:21:33	43.818100000	-67.924200000		
T	2017-07-18 21:21:55	43.819500000	-67.925500000		
T	2017-07-18 21:22:17	43.821000000	-67.926700000		
T	2017-07-18 21:22:40	43.822400000	-67.928000000		
T	2017-07-18 21:23:04	43.823900000	-67.929300000		
T	2017-07-18 21:23:26	43.825400000	-67.930600000		
T	2017-07-18 21:23:48	43.826900000	-67.931800000		
T	2017-07-18 21:24:12	43.828400000	-67.933300000		
T	2017-07-18 21:24:36	43.829900000	-67.934700000		
T	2017-07-18 21:24:58	43.831200000	-67.936000000		
T	2017-07-18 21:25:22	43.832800000	-67.937200000		
T	2017-07-18 21:25:46	43.834300000	-67.938400000		
T	2017-07-18 21:26:07	43.835800000	-67.939600000		
T	2017-07-18 21:26:30	43.837200000	-67.940900000		
T	2017-07-18 21:26:52	43.838600000	-67.942200000		
T	2017-07-18 21:27:16	43.840200000	-67.943400000		
T	2017-07-18 21:27:41	43.841700000	-67.944700000		
T	2017-07-18 21:28:05	43.843300000	-67.945800000		
T	2017-07-18 21:28:29	43.845000000	-67.946700000		
T	2017-07-18 21:28:50	43.846600000	-67.947600000		
T	2017-07-18 21:29:12	43.848200000	-67.948600000		
T	2017-07-18 21:29:34	43.849600000	-67.949700000		
T	2017-07-18 21:29:56	43.851100000	-67.950800000		
T	2017-07-18 21:30:18	43.852700000	-67.951800000		
T	2017-07-18 21:30:40	43.854100000	-67.952900000		
T	2017-07-18 21:31:03	43.855600000	-67.954100000		
T	2017-07-18 21:31:24	43.857100000	-67.955300000		
T	2017-07-18 21:31:46	43.858600000	-67.956400000		
T	2017-07-18 21:32:10	43.860200000	-67.957500000		
T	2017-07-18 21:32:32	43.861700000	-67.958500000		
T	2017-07-18 21:32:54	43.863300000	-67.959600000		
T	2017-07-18 21:33:17	43.864800000	-67.960800000		
T	2017-07-18 21:37:57	43.866500000	-67.960900000		
T	2017-07-18 21:38:55	43.865600000	-67.958900000		
T	2017-07-18 21:39:32	43.866100000	-67.956600000		
T	2017-07-18 21:40:08	43.866900000	-67.954400000		
T	2017-07-18 21:40:42	43.868200000	-67.952900000		
T	2017-07-18 21:41:16	43.869500000	-67.951300000		
T	2017-07-18 21:41:50	43.870900000	-67.949800000		
T	2017-07-18 21:42:24	43.872200000	-67.948100000		
T	2017-07-18 21:42:56	43.873500000	-67.946800000		
T	2017-07-18 21:43:28	43.874900000	-67.945400000		
T	2017-07-18 21:43:57	43.876300000	-67.944100000		
T	2017-07-18 21:44:26	43.877600000	-67.942700000		
T	2017-07-18 21:44:54	43.879000000	-67.941300000		
T	2017-07-18 21:45:22	43.880400000	-67.940000000		
T	2017-07-18 21:45:50	43.881700000	-67.938400000		
T	2017-07-18 21:46:17	43.882800000	-67.936600000		
T	2017-07-18 21:46:46	43.884200000	-67.935100000		
T	2017-07-18 21:47:14	43.885600000	-67.933800000		
T	2017-07-18 21:47:41	43.887200000	-67.932700000		
T	2017-07-18 21:48:08	43.888700000	-67.931300000		
T	2017-07-18 21:48:32	43.890100000	-67.930000000		
T	2017-07-18 21:48:56	43.891600000	-67.928700000		
T	2017-07-18 21:49:20	43.893100000	-67.927600000		
T	2017-07-18 21:49:44	43.894600000	-67.926600000		
T	2017-07-18 21:50:08	43.896200000	-67.925700000		
T	2017-07-18 21:50:32	43.897800000	-67.925100000		
T	2017-07-18 21:50:56	43.899500000	-67.924300000		
T	2017-07-18 21:51:20	43.901000000	-67.923500000		
T	2017-07-18 21:51:44	43.902600000	-67.922500000		
T	2017-07-18 21:52:08	43.904200000	-67.921500000		
T	2017-07-18 21:52:32	43.905700000	-67.920400000		
T	2017-07-18 21:52:56	43.907300000	-67.919300000		
T	2017-07-18 21:53:20	43.908800000	-67.918300000		
T	2017-07-18 21:53:44	43.910400000	-67.917100000		
T	2017-07-18 21:54:08	43.912000000	-67.916400000		
T	2017-07-18 21:54:32	43.913700000	-67.916500000		
T	2017-07-18 21:54:56	43.915500000	-67.916700000		
T	2017-07-18 21:55:20	43.917100000	-67.917100000		
T	2017-07-18 21:55:44	43.918700000	-67.918300000		
T	2017-07-18 21:56:08	43.920100000	-67.919800000		
T	2017-07-18 21:56:32	43.921600000	-67.921200000		
T	2017-07-18 21:56:56	43.923000000	-67.922600000		
T	2017-07-18 21:57:20	43.924500000	-67.924100000		
T	2017-07-18 21:57:44	43.925800000	-67.925700000		
T	2017-07-18 21:58:08	43.927200000	-67.927200000		
T	2017-07-18 21:58:30	43.928600000	-67.928600000		
T	2017-07-18 21:58:54	43.930100000	-67.930000000		
T	2017-07-18 21:59:16	43.931300000	-67.931600000		
T	2017-07-18 21:59:40	43.932700000	-67.933100000		
T	2017-07-18 22:00:02	43.934100000	-67.934500000		
T	2017-07-18 22:00:26	43.935500000	-67.936000000		
T	2017-07-18 22:00:48	43.936800000	-67.937500000		
T	2017-07-18 22:01:10	43.938100000	-67.938900000		
T	2017-07-18 22:01:32	43.939400000	-67.940500000		
T	2017-07-18 22:01:54	43.940700000	-67.942000000		
T	2017-07-18 22:02:16	43.941900000	-67.943600000		
T	2017-07-18 22:02:37	43.943200000	-67.945100000		
T	2017-07-18 22:03:02	43.944700000	-67.946700000		
T	2017-07-18 22:03:26	43.946100000	-67.948300000		
T	2017-07-18 22:03:47	43.947400000	-67.949800000		
T	2017-07-18 22:04:09	43.948600000	-67.951300000		
T	2017-07-18 22:04:32	43.949900000	-67.952900000		
T	2017-07-18 22:04:56	43.951300000	-67.954500000		
T	2017-07-18 22:05:20	43.952700000	-67.956100000		
T	2017-07-18 22:05:42	43.954000000	-67.957600000		
T	2017-07-18 22:06:04	43.955400000	-67.959100000		
T	2017-07-18 22:06:26	43.956700000	-67.960600000		
T	2017-07-18 22:06:48	43.958000000	-67.962100000		
T	2017-07-18 22:07:12	43.959400000	-67.963700000		
T	2017-07-18 22:07:34	43.960700000	-67.965200000		
T	2017-07-18 22:07:55	43.962000000	-67.966800000		
T	2017-07-18 22:08:18	43.963400000	-67.968300000		
T	2017-07-18 22:08:40	43.964800000	-67.969800000		
T	2017-07-18 22:09:02	43.966100000	-67.971400000		
T	2017-07-18 22:09:24	43.967400000	-67.973000000		
T	2017-07-18 22:09:46	43.968900000	-67.974500000		
T	2017-07-18 22:10:07	43.970200000	-67.976100000		
T	2017-07-18 22:10:30	43.971500000	-67.977600000		
T	2017-07-18 22:10:52	43.972900000	-67.979100000		
T	2017-07-18 22:11:14	43.974200000	-67.980600000		
T	2017-07-18 22:11:35	43.975500000	-67.982100000		
T	2017-07-18 22:11:57	43.976800000	-67.983800000		
T	2017-07-18 22:12:19	43.978300000	-67.985300000		
T	2017-07-18 22:12:42	43.979600000	-67.986800000		
T	2017-07-18 22:13:04	43.981000000	-67.988200000		
T	2017-07-18 22:13:26	43.982200000	-67.989800000		
T	2017-07-18 22:13:48	43.983500000	-67.991400000		
T	2017-07-18 22:14:10	43.984800000	-67.992900000		
T	2017-07-18 22:14:31	43.986100000	-67.994500000		
T	2017-07-18 22:14:53	43.987400000	-67.996000000		
T	2017-07-18 22:15:15	43.988700000	-67.997600000		
T	2017-07-18 22:15:38	43.990000000	-67.999000000		
T	2017-07-18 22:16:00	43.991200000	-68.000700000		
T	2017-07-18 22:16:22	43.992500000	-68.002300000		
T	2017-07-18 22:16:44	43.993900000	-68.003900000		
T	2017-07-18 22:17:05	43.995200000	-68.005500000		
T	2017-07-18 22:17:27	43.996500000	-68.007100000		
T	2017-07-18 22:17:50	43.997800000	-68.008600000		
T	2017-07-18 22:18:12	43.999000000	-68.010200000		
T	2017-07-18 22:18:34	44.000400000	-68.011800000		
T	2017-07-18 22:18:56	44.001700000	-68.013500000		
T	2017-07-18 22:19:18	44.003000000	-68.015100000		
T	2017-07-18 22:19:39	44.004200000	-68.016800000		
T	2017-07-18 22:20:01	44.005600000	-68.018400000		
T	2017-07-18 22:20:24	44.007100000	-68.019800000		
T	2017-07-18 22:20:48	44.008500000	-68.021300000		
T	2017-07-18 22:21:10	44.009800000	-68.022800000		
T	2017-07-18 22:21:32	44.011000000	-68.024400000		
T	2017-07-18 22:21:53	44.012300000	-68.026100000		
T	2017-07-18 22:22:15	44.013600000	-68.027700000		
T	2017-07-18 22:22:38	44.015000000	-68.029100000		
T	2017-07-18 22:23:00	44.016400000	-68.030500000		
T	2017-07-18 22:23:22	44.017700000	-68.032000000		
T	2017-07-18 22:23:44	44.019100000	-68.033500000		
T	2017-07-18 22:24:06	44.020400000	-68.035100000		
T	2017-07-18 22:24:28	44.021700000	-68.036600000		
T	2017-07-18 22:24:49	44.023200000	-68.037900000		
T	2017-07-18 22:25:12	44.024500000	-68.039400000		
T	2017-07-18 22:25:33	44.025900000	-68.040800000		
T	2017-07-18 22:25:55	44.027200000	-68.042300000		
T	2017-07-18 22:26:18	44.028600000	-68.043700000		
T	2017-07-18 22:26:39	44.029900000	-68.045300000		
T	2017-07-18 22:27:02	44.031200000	-68.046800000		
T	2017-07-18 22:27:24	44.032500000	-68.048300000		
T	2017-07-18 22:27:46	44.033900000	-68.049900000		
T	2017-07-18 22:28:07	44.035200000	-68.051500000		
T	2017-07-18 22:28:30	44.036500000	-68.053100000		
T	2017-07-18 22:28:51	44.037900000	-68.054700000		
T	2017-07-18 22:29:14	44.039200000	-68.056200000		
T	2017-07-18 22:29:36	44.040500000	-68.057800000		
T	2017-07-18 22:29:57	44.041800000	-68.059400000		
T	2017-07-18 22:30:19	44.043100000	-68.060900000		
T	2017-07-18 22:30:42	44.044400000	-68.062400000		
T	2017-07-18 22:31:06	44.045800000	-68.063900000		
T	2017-07-18 22:31:27	44.047000000	-68.065600000		
T	2017-07-18 22:31:49	44.048300000	-68.067100000		
T	2017-07-18 22:32:12	44.049600000	-68.068600000		
T	2017-07-18 22:32:34	44.050800000	-68.070200000		
T	2017-07-18 22:32:58	44.052200000	-68.071700000		
T	2017-07-18 22:33:22	44.053400000	-68.073300000		
T	2017-07-18 22:33:45	44.054700000	-68.074800000		
T	2017-07-18 22:34:10	44.056000000	-68.076200000		
T	2017-07-18 22:34:33	44.057400000	-68.077700000		
T	2017-07-18 22:34:57	44.058600000	-68.079200000		
T	2017-07-18 22:35:23	44.060000000	-68.080800000		
T	2017-07-18 22:35:48	44.061400000	-68.082300000		
T	2017-07-18 22:36:11	44.062700000	-68.083800000		
T	2017-07-18 22:36:35	44.064000000	-68.085300000		
T	2017-07-18 22:37:00	44.065300000	-68.086700000		
T	2017-07-18 22:37:24	44.066700000	-68.088200000		
T	2017-07-18 22:37:47	44.068000000	-68.089800000		
T	2017-07-18 22:38:12	44.069300000	-68.091300000		
T	2017-07-18 22:38:37	44.070700000	-68.092900000		
T	2017-07-18 22:39:00	44.072000000	-68.094400000		
T	2017-07-18 22:39:23	44.073300000	-68.095900000		
T	2017-07-18 22:39:48	44.074700000	-68.097400000		
T	2017-07-18 22:40:12	44.076100000	-68.098800000		
T	2017-07-18 22:40:42	44.078000000	-68.100100000		
T	2017-07-18 22:41:05	44.079300000	-68.101500000		
T	2017-07-18 22:41:30	44.080700000	-68.102900000		
T	2017-07-18 22:41:54	44.082000000	-68.104500000		
T	2017-07-18 22:42:18	44.083400000	-68.106000000		
T	2017-07-18 22:42:42	44.084700000	-68.107500000		
T	2017-07-18 22:43:06	44.086100000	-68.109000000		
T	2017-07-18 22:43:30	44.087400000	-68.110600000		
T	2017-07-18 22:43:54	44.088700000	-68.112000000		
T	2017-07-18 22:44:18	44.090000000	-68.113600000		
T	2017-07-18 22:44:43	44.091400000	-68.115100000		
T	2017-07-18 22:45:08	44.092800000	-68.116500000		
T	2017-07-18 22:45:32	44.094100000	-68.117900000		
T	2017-07-18 22:45:56	44.095400000	-68.119400000		
T	2017-07-18 22:46:20	44.096700000	-68.121000000		
T	2017-07-18 22:46:44	44.098000000	-68.122500000		
T	2017-07-18 22:47:07	44.099300000	-68.124000000		
T	2017-07-18 22:47:32	44.100700000	-68.125500000		
T	2017-07-18 22:47:56	44.102000000	-68.127000000		
T	2017-07-18 22:48:21	44.103400000	-68.128500000		
T	2017-07-18 22:48:46	44.104700000	-68.130000000		
T	2017-07-18 22:49:10	44.106000000	-68.131500000		
T	2017-07-18 22:49:34	44.107300000	-68.133200000		
T	2017-07-18 22:49:58	44.108600000	-68.134600000		
T	2017-07-18 22:50:22	44.109900000	-68.136100000		
T	2017-07-18 22:50:46	44.111200000	-68.137700000		
T	2017-07-18 22:51:10	44.112500000	-68.139200000		
T	2017-07-18 22:51:36	44.113800000	-68.140900000		
T	2017-07-18 22:52:05	44.115200000	-68.142300000		
T	2017-07-18 22:52:38	44.116700000	-68.143700000		
T	2017-07-18 22:53:14	44.118000000	-68.145100000		
T	2017-07-18 23:06:07	44.119100000	-68.146900000		
T	2017-07-18 23:09:12	44.119500000	-68.149200000		
T	2017-07-18 23:09:53	44.120800000	-68.150900000		
T	2017-07-18 23:10:28	44.122000000	-68.152700000		
T	2017-07-18 23:11:00	44.123200000	-68.154400000		
T	2017-07-18 23:11:32	44.124500000	-68.156200000		
T	2017-07-18 23:12:03	44.125700000	-68.157900000		
T	2017-07-18 23:12:34	44.126900000	-68.159600000		
T	2017-07-18 23:13:03	44.128100000	-68.161400000		
T	2017-07-18 23:13:34	44.129400000	-68.162900000		
T	2017-07-18 23:14:04	44.130700000	-68.164500000		
T	2017-07-18 23:14:34	44.132000000	-68.166300000		
T	2017-07-18 23:15:04	44.133200000	-68.167800000		
T	2017-07-18 23:15:34	44.134700000	-68.169300000		
T	2017-07-18 23:16:03	44.135900000	-68.171000000		
T	2017-07-18 23:16:34	44.137200000	-68.172700000		
T	2017-07-18 23:17:03	44.138400000	-68.174400000		
T	2017-07-18 23:17:34	44.139600000	-68.176300000		
T	2017-07-18 23:18:03	44.140800000	-68.178000000		
T	2017-07-18 23:18:34	44.142000000	-68.179700000		
T	2017-07-18 23:19:03	44.143200000	-68.181500000		
T	2017-07-18 23:19:34	44.144400000	-68.183300000		
T	2017-07-18 23:20:03	44.145500000	-68.185000000		
T	2017-07-18 23:20:34	44.146700000	-68.186800000		
T	2017-07-18 23:21:03	44.148000000	-68.188400000		
T	2017-07-18 23:21:33	44.149200000	-68.190200000		
T	2017-07-18 23:22:04	44.150400000	-68.192000000		
T	2017-07-18 23:22:31	44.151700000	-68.193600000		
T	2017-07-18 23:23:00	44.152900000	-68.195200000		
T	2017-07-18 23:23:28	44.154100000	-68.196800000		
T	2017-07-18 23:23:55	44.155300000	-68.198400000		
T	2017-07-18 23:24:26	44.156600000	-68.200200000		
T	2017-07-18 23:24:56	44.158100000	-68.201600000		
T	2017-07-18 23:25:24	44.159400000	-68.203300000		
T	2017-07-18 23:25:52	44.160500000	-68.205100000		
T	2017-07-18 23:26:19	44.161700000	-68.207000000		
T	2017-07-18 23:26:48	44.163000000	-68.208700000		
T	2017-07-18 23:27:15	44.164300000	-68.210400000		
T	2017-07-18 23:27:44	44.165600000	-68.212100000		
T	2017-07-18 23:28:10	44.166700000	-68.213800000		
T	2017-07-18 23:28:38	44.168000000	-68.215500000		
T	2017-07-18 23:29:07	44.169300000	-68.217100000		
T	2017-07-18 23:29:31	44.170500000	-68.218800000		
T	2017-07-18 23:30:00	44.171900000	-68.220400000		
T	2017-07-18 23:30:26	44.173200000	-68.221900000		
T	2017-07-18 23:30:52	44.174500000	-68.223500000		
T	2017-07-18 23:31:18	44.175600000	-68.225200000		
T	2017-07-18 23:31:44	44.176700000	-68.227000000		
T	2017-07-18 23:32:10	44.177900000	-68.228700000		
T	2017-07-18 23:32:36	44.179000000	-68.230400000		
T	2017-07-18 23:33:02	44.180200000	-68.232200000		
T	2017-07-18 23:33:28	44.181500000	-68.233800000		
T	2017-07-18 23:33:54	44.182700000	-68.235400000		
T	2017-07-18 23:34:20	44.183900000	-68.237000000		
T	2017-07-18 23:34:46	44.185200000	-68.238600000		
T	2017-07-18 23:35:12	44.186400000	-68.240200000		
T	2017-07-18 23:35:38	44.187600000	-68.241800000		
T	2017-07-18 23:36:04	44.188800000	-68.243400000		
T	2017-07-18 23:36:30	44.190000000	-68.245100000		
T	2017-07-18 23:36:56	44.191200000	-68.246700000		
T	2017-07-18 23:37:24	44.192300000	-68.248600000		
T	2017-07-18 23:37:50	44.193500000	-68.250300000		
T	2017-07-18 23:38:16	44.194700000	-68.252000000		
T	2017-07-18 23:38:41	44.195900000	-68.253600000		
T	2017-07-18 23:39:07	44.197200000	-68.255100000		
T	2017-07-18 23:39:33	44.198600000	-68.256500000		
T	2017-07-18 23:40:00	44.200000000	-68.258000000		
T	2017-07-18 23:40:25	44.201300000	-68.259600000		
T	2017-07-18 23:40:51	44.202600000	-68.261100000		
T	2017-07-18 23:41:18	44.203900000	-68.262600000		
T	2017-07-18 23:41:44	44.205200000	-68.264200000		
T	2017-07-18 23:42:10	44.206500000	-68.265700000		
T	2017-07-18 23:42:36	44.207700000	-68.267300000		
T	2017-07-18 23:43:02	44.208800000	-68.269000000		
T	2017-07-18 23:43:28	44.210000000	-68.270800000		
T	2017-07-18 23:43:53	44.211300000	-68.272300000		
T	2017-07-18 23:44:19	44.212600000	-68.273900000		
T	2017-07-18 23:44:48	44.213500000	-68.275900000		
T	2017-07-18 23:45:16	44.214500000	-68.278000000		
T	2017-07-18 23:45:46	44.215500000	-68.280000000		
T	2017-07-18 23:46:15	44.217000000	-68.281200000		
T	2017-07-18 23:46:46	44.218700000	-68.281800000		
T	2017-07-18 23:47:18	44.220100000	-68.283000000		
T	2017-07-18 23:47:50	44.221500000	-68.284500000		
T	2017-07-18 23:48:22	44.222900000	-68.285800000		
T	2017-07-18 23:48:54	44.224400000	-68.286900000		
T	2017-07-18 23:49:27	44.226100000	-68.287500000		
T	2017-07-18 23:50:02	44.227800000	-68.287500000		
T	2017-07-18 23:50:36	44.229500000	-68.287400000		
T	2017-07-18 23:51:12	44.231100000	-68.286700000		
T	2017-07-18 23:51:48	44.232700000	-68.285700000		
T	2017-07-18 23:52:36	44.234300000	-68.285200000		
T	2017-07-18 23:53:20	44.236000000	-68.284900000		
